id,Name,Country,group,Biome,AreaKM2,Longitude,Latitude,Intactness_A,Intactness_R,Amphibian,Mammal,Bird,Food_A,Nonfood_A,Food_V,Nonfood_V,Livestock,Pasture_A,W_available,W_withdrawal,Sediment,NPP_actual,NPP_potential,C_veg,C_veg_pot,Forest,Wetland,Soil_C,Soil_C_density,CEC,Soil_water,Soil_N
68,Tibesti,"Chad, Libya",Mountains,Deserts & Xeric Shrublands,46159.65,17.939,20.851,0.917766404,0.868494977,0,12.68596288,21.89277899,0.063368056,0,0.611111111,0,410.470612,0.112325813,152.775437,2.61122535,5.68320664,0.110218943,0.110218943,1,1.1640625,6.89E-08,0.00092737,17.61327661,71.64636674,17.10059575,17.61583139,0.337213727
69,Tell Atlas,"Algeria, Morocco",Mountains,"Mediterranean Forests, Woodlands & Scrub",74069.84,3.586,36.146,0.58211747,0.539058349,5.582637276,41.30297213,167.2432432,1550.703066,335.55831,806.2768816,1407.476231,15364.41059,0.295095473,1719.983903,478.6683162,2.710643757,266.4597385,429.0629293,37.5464465,40.36988848,0.119526165,0.001560918,15.59156117,373.6781783,21.62761741,14.8367341,1.166735854
70,Rif,Morocco,Mountains,"Mediterranean Forests, Woodlands & Scrub",25246.69,-4.486,34.96,0.599406383,0.533270829,6.544715447,40.070999,180.1325301,1703.156865,715.385989,292.8445058,805.1082414,18155.1562,0.406424246,2273.258215,1057.867319,19.45709687,309.7349087,530.8249347,32.34331937,35.87465565,0.09396619,0.00072768,42.31959159,353.3448177,20.45123022,15.89086983,1.763286451
71,Middle Atlas,Morocco,Mountains,"Mediterranean Forests, Woodlands & Scrub",20410.74,-4.803,33.48,0.586324766,0.512376686,6.102104525,40.60985619,160.3333333,767.2545145,214.2767376,258.6486112,509.1708338,10947.21677,0.481035732,3917.175948,1718.942645,38.34497224,304.3391774,452.252315,19.36730173,38.07378472,0.057300264,0.000491004,38.71019475,296.6951589,19.3274985,19.00329663,2.019455738
72,High Atlas Range,Morocco,Mountains,"Mediterranean Forests, Woodlands & Scrub",53002.81,-6.626,31.677,0.600573516,0.518454732,5.374256034,42.69454701,146.0685185,860.905832,32.55944469,509.4316658,553.4823619,8804.3282,0.519527981,1734.417842,1225.153343,2.342249615,221.2011318,271.1558771,12.70468886,22.26701389,0.011545224,0.000324209,27.80096006,213.6301617,18.19865972,15.8323717,1.11554979
73,Anti-Atlas Range,"Morocco, Algeria, Western Sahara",Mountains,"Mediterranean Forests, Woodlands & Scrub",50597.87,-7.917,29.964,0.643981292,0.573490168,4.366011248,37.8194834,105.519685,65.52935111,12.05663716,541.8171085,186.4699109,2918.304715,0.372485562,925.5804959,262.8579857,7.977719486,100.5436981,105.2342265,2.383190643,3.603982301,4.50E-05,0.001446381,22.91352386,107.3045417,14.45654625,18.23856392,0.698796438
74,AÃ¯r Mountains,Niger,Mountains,Deserts & Xeric Shrublands,11205.76,8.661,18.612,0.901224941,0.82779764,3.720486111,26.62304688,65.23214286,1.207857149,0.016428572,108.9749991,84.57857143,1071.234367,0.550871261,701.7349238,9.635402642,0.00055683,8.262008618,8.331181544,1.013466334,8.246478873,3.00E-07,0.001157575,17.96320459,73.89385899,14.77307005,18,0.573076239
75,Saharan Atlas Range,"Morocco, Algeria",Mountains,"Mediterranean Forests, Woodlands & Scrub",19584.17,-0.879,32.509,0.579134283,0.570482972,3,38.14109478,84.27135678,5.329304058,1.012454206,111.4890098,30.42234445,1846.368098,0.519676024,1065.58461,74.39054178,0.019627787,59.97207909,65.22420622,1.226651964,3.901098901,8.12E-08,0.000701832,15.07818488,25.66554799,11.93682917,14.56792906,0.759630523
76,AurÃ¨s Mountains,"Algeria, Tunisia",Mountains,"Mediterranean Forests, Woodlands & Scrub",15242.08,6.217,35.339,0.563479038,0.480124934,4.057083812,42.16312285,130.4933333,925.5410153,72.27235043,598.6281071,817.6935485,9369.81576,0.45977726,2358.017979,419.8552325,0.305597949,203.2150239,292.9068552,19.46689546,33.81880734,0.023839598,0.000987235,14.02486871,194.0982522,16.16607968,14.46739829,0.961558453
77,Hoggar Mountains,"Niger, Libya, Algeria",Mountains,Deserts & Xeric Shrublands,11519.02,5.555,25.52,0.950534906,0.919454592,1.556434316,16.02647453,27.46551724,0,0,0,0,343.3255534,0.087795778,138.9842457,7.450959829,0.026569126,0.006493507,0.006493507,1,2.090909091,0,0.014810347,16.99904842,22.67092293,13.44626123,17.3647889,0.397972115
78,Adamawa,"Cameroon, Nigeria",Mountains,Tropical & Subtropical Moist Broadleaf Forests,106689.39,11.087,6.729,0.777829244,0.709350508,32.99972953,95.09548318,388.3345622,1390.914617,280.1573485,556.9027165,338.3800323,12494.19569,0.082491674,31246.15198,106.255525,10.28652135,683.399346,924.5535867,111.6108894,121.3698083,0.418692162,0.002092334,78.82102794,538.7681703,14.10502515,14.84899868,1.620826472
79,Futa Djalon,Guyana,Mountains,"Tropical & Subtropical Grasslands, Savannas & Shrublands",89406.31,-12.236,11.068,0.718209816,0.659172906,24.24384315,90.58060217,289.1450893,1403.301219,81.14830827,491.1723684,618.4223694,21564.9623,0.214735772,20234.45349,65.92562946,1.973066524,638.5892526,698.6741871,102.5464391,118.3388158,0.251314618,0.001971479,56.52913178,448.4674432,16.48804235,17.01866922,1.397114935
80,Dix-Huit Montagnes,Ivory Coast,Mountains,Tropical & Subtropical Moist Broadleaf Forests,5137.24,-7.651,7.655,0.771073875,0.709780437,36.83193277,122.4883836,399.7884615,247.1393434,307.7508192,479.4754113,364.6557365,1353.403836,0.125636802,46020.8722,338.5185306,1.752274707,796.0075804,987.4521905,133.6972686,189.3770492,0.53226233,0,64.90808453,526.5583923,14.4819451,15.93605801,1.545627857
81,Jos Plateau,Nigeria,Mountains,"Tropical & Subtropical Grasslands, Savannas & Shrublands",5468.27,9.101,9.263,0.702579333,0.62016093,27.69332717,87.07782401,378.7692308,3543.37936,113.0365082,481.6793642,984.7666684,27750.44709,0.298624906,83512.26545,187.053023,0.636407591,498.6379913,697.9746423,33.69297623,72.69047619,0.096227909,0.000308499,50.89261239,314.6751073,11.02472398,14.61819584,0.541589828
82,Mont Cameroun,Cameroon,Mountains,Tropical & Subtropical Moist Broadleaf Forests,1472.84,9.171,4.24,0.83795276,0.759491307,67.34297282,128.6286871,464.6153846,964.1733398,724.7666644,732.2199966,271.4066661,10698.88083,0.000784296,5177.809055,19.67462185,3.125901506,842.4883504,940.3935099,132.1490353,118.1666667,0.602885307,0,100.6986536,665.2760373,30.81882654,19.7546729,2.702231223
83,Boz Daglari,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",3692.18,27.968,38.323,0.690545786,0.65313143,7.24263495,44.36340348,161.1,1098.744641,483.6535722,2044.262507,1372.058929,43562.75289,0.053568258,2254.909706,1104.176869,0.853131769,372.9798257,448.8500033,39.25073069,61.69090909,0.207278391,0,29.54366031,602.1331049,24.36942493,17.61795903,2.421600153
84,Aydin Daglari,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",3589.54,28.113,37.995,0.668582233,0.634806822,5.604445282,43.35863628,165.2857143,1171.510714,668.7535762,1816.046429,1275.896433,31144.5355,0.035047937,4257.834695,1627.238714,61.30492301,386.0080915,456.0096713,37.4374188,51.79464286,0.162226955,0,28.95571527,584.0322413,23.52988954,17.40684983,2.468372158
85,Yamanlar Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",818.48,27.317,38.546,0.680808084,0.663362611,6.954769737,45.33141447,167.7777778,1252.376927,189.3230796,1866.784633,1716.815394,11607.87888,0.04099462,2979.738105,1298.686695,2.169001129,378.3029081,438.4166706,36.89820076,37.80769231,0.216537055,0,34.87142759,521.9025234,25.72609526,16.36733002,2.847570427
86,Madra Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",2494.78,27.176,39.346,0.702601098,0.660704161,7,46.8292357,152.12,755.7648699,405.1351375,1874.07566,1088.137838,17064.49702,0.080586742,1301.207003,416.4354888,0.713803815,385.2228608,455.5337838,32.93501529,41.12162162,0.241548259,0,38.58532619,573.1546945,25.18294796,13.45961077,1.340879753
87,Kocakatran Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",2693.87,26.89,39.756,0.798489976,0.766316422,6.79464505,48.4057971,145.2142857,509.7619067,127.6047612,1478.104763,736.5761944,9509.478128,0.029732747,464.9877672,90.06591406,0.544213176,411.3024433,462.3493605,49.47898449,47.08333333,0.481582559,0,43.2440729,746.1136728,25.85982624,15.64745412,1.729304694
88,Armutcuk Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",1488.38,27.472,40.051,0.684699329,0.658086393,8,49.93832599,155.4666667,1084.433328,324.470836,1568.083333,903.8666611,20443.24757,0.136671189,947.628327,247.6568803,2.168251906,373.1186956,476.7696737,13.02226444,37.14583333,0.38871729,0,29.88616724,667.6936413,25.75936081,15.70947741,1.552750192
89,Marcal Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",826.53,28.11,37.135,0.752237254,0.710984477,4.963545982,45.81772991,172.875,453.1230779,421.9999964,1659.876953,1196.300016,9410.759495,0.01238853,1646.892584,446.9967286,0.927855953,410.2276729,451.4273494,47.33935361,37.92307692,0.233379573,0,30.05322545,612.3934102,25.38483526,16,3.269999981
90,Besparmak Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",623.38,27.677,37.491,0.748416791,0.702473173,5,45.31509847,182.8333333,253.6400002,160.2799996,1685.999988,836.8300018,27546.59884,0.02770745,3876.518256,1366.939394,0.466530637,417.4098572,460.0736115,37.68961202,37.35,0.164676411,0.004464286,30.13588724,629.7486119,23.16837868,17.83058306,2.400472985
91,Madran Baba Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",1312.55,28.265,37.612,0.696336481,0.661001897,5,44.89200415,166.6153846,741.9285831,646.604759,1799.442848,1411.228581,23256.62451,0.038681336,5849.608704,2076.663168,3.575374638,393.9253947,463.012566,39.97225537,39.54761905,0.164913888,0,30.21362806,614.9376182,23.26876671,17.90493506,2.354285649
92,Karincali Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",776.98,28.51,37.73,0.687853081,0.649485424,5,44.89423077,160.625,1162.840015,893.2399942,2229.859998,1667.210008,14946.57679,0.028731315,5849.608704,2076.663168,38.25505791,396.4348145,455.5624908,38.16350947,39,0.185893408,0,34.06017617,578.001864,23.28037281,17.60034904,2.346090676
93,Gölgel Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",3118.56,29.003,37.274,0.741958588,0.696356815,4.954803493,45.89628821,161.516129,433.8446799,247.5085072,1274.746813,746.3489429,8102.441401,0.018814308,3307.390617,1177.584883,17.19882571,373.3775258,435.1607549,48.70451694,54.34574468,0.165480242,0,36.06892269,567.5045712,25.22620174,17.00501417,2.595277915
94,Egrigöz Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",961.85,29.068,39.342,0.749377115,0.70204762,8,45.07345807,152.2,726.0562577,200.9562509,1221.331249,868.6000023,9342.35459,0.127343531,4527.029248,1232.742656,1.046533294,384.8306713,480.1145821,48.38549921,81,0.327855126,0,38.62447492,658.7343548,25.4060423,14.21118012,1.41826085
95,Murat Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",548.98,29.757,38.914,0.831024968,0.792877133,7,48.40484848,141.2,406.2285734,34.08571342,821.2714321,463.7285767,7182.142852,0.028969183,5150.651924,2264.322941,0.029351995,383.7459063,449.7916783,64.48387097,37,0.448592728,0,42.68966963,741.6523693,28.31403322,16.56934307,1.890802879
96,Domanic Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",1276.57,29.625,39.857,0.777021839,0.724275083,9.74625323,51.99328165,171.3076923,685.5789359,99.29473694,1038.847364,1186.14209,6276.111305,0.031433862,5110.299772,2415.331234,2.680336683,429.5902887,506.6564299,48.60409253,81,0.40787229,0,39.77933711,694.4473378,27.93236074,13.82721159,1.126218316
97,Ulu Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",1442.75,29.167,40.027,0.775347918,0.71589956,10.28968978,53.99543796,200.5,577.1799975,87.7650013,1109.534999,484.9,4833.137835,0.091732326,4721.69347,1627.426899,12.10200884,442.2248322,523.8951385,50.83202306,81,0.44117166,0,39.25487095,809.9529069,28.27536604,16.05515041,1.849439338
98,Ak Dag,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",762.42,30.031,38.288,0.66347012,0.616203768,3.959255979,48.02391497,165.3333333,956.8909135,161.5999972,1387.363647,1044.572721,11064.22167,0.148450923,5849.608704,2076.663168,4.052053707,353.1908431,407.7272672,26.46998983,37,0.103296146,0,42.36194735,469.7637147,25.0882781,14.83584738,1.398615766
99,Botu Dagi,Turkey,Mountains,Temperate Broadleaf & Mixed Forests,1776.03,31.584,40.904,0.842366657,0.808239507,8.465422613,55.03988291,147.2777778,392.075003,42.66071437,1046.43571,611.2749983,13772.7337,0.013157047,747.094962,203.5367847,1.594285276,551.4887728,620.3511919,67.01866611,80.14285714,0.687972452,0,53.13030499,901.2919064,29.29037064,13.02261948,1.129773801
100,Sündiken Dagi,Turkey,Mountains,Temperate Conifer Forests,1498,31.43,39.928,0.692949374,0.655825225,6.92165493,51.11135563,146.5,391.7173923,67.79130425,1179.286958,736.8043478,2920.601288,0.382673326,5641.647104,3492.644864,0.613880903,354.7393892,426.4619539,36.56631367,39.04347826,0.173776699,0,41.97723488,522.0346795,24.47013089,16.69153137,1.926213207
101,Sultan Daglari,Turkey,Mountains,Temperate Broadleaf & Mixed Forests,2911.06,31.342,38.304,0.643047677,0.592244271,6.540408732,46.13492801,172.8064516,1863.641862,202.5069764,1109.469771,1056.097664,15301.72967,0.131489258,907.1456469,571.769224,1.499687368,265.3064335,364.2427245,27.03620873,48.38372093,0.086299399,0,36.06849936,490.8249186,25.22069212,15.66572704,1.620427503
102,Anamas Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",2193.32,31.182,37.951,0.676934109,0.624197092,5.876932591,48.75324675,174,1813.190913,152.5090906,727.8424192,1163.293944,13506.77128,0.045670118,285.9563433,150.2932357,1.052371339,264.8194284,388.1697063,21.82149169,46.18181818,0.033118529,0,29.25906955,438.6902831,25.6624937,14.77994616,1.958442122
103,Bozburun Dag,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",1825.76,31.05,37.308,0.797794815,0.743792801,4.415763915,49.61374673,171.1666667,367.0814831,57.5185191,1064.95186,1074.311107,6287.26155,0.009352593,390.3872822,161.6968495,8.472722736,334.227092,408.9341555,51.14935622,57.87037037,0.197942435,0,43.91066731,612.4882393,25.31328612,14.70351008,1.823099322
104,Seytan Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",977.41,31.553,37.206,0.7459547,0.689660052,4.245798319,47.98739496,177.1111111,316.1937482,30.19999973,598.1749973,616.6562443,1112.54828,0.033457554,385.9565455,150.6508027,8.660188872,270.8609877,402.651907,47.29695024,62.25,0.115917055,0,44.5000047,631.9550444,26.64897013,15.98177996,3.068198999
105,Barla Dagi,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",943.72,30.634,38.015,0.659019472,0.608808741,4.582558971,48.43245175,176.6,1209.314281,130.4642861,1020.65715,1207.721425,5841.547281,0.077562172,180.2353731,103.6345832,2.302820949,311.721368,400.7351183,18.75186104,43.42857143,0.026945045,0,41.4586082,417.4598562,24.24490198,14.48995363,1.646700153
106,Dedegöl Dag,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",510.95,31.313,37.614,0.755947411,0.69813615,4.850666667,50.028,177.6,43.47500002,3.012499988,573.8750038,292.5624962,4781.151077,0.038752366,353.820233,172.0263085,3.52E-05,268.1705132,394.0434074,36.49164134,61.5,0.144336531,0,39.51725164,646.6650076,26.6337945,15.99201065,3.261411432
107,Erenler Dagi,Turkey,Mountains,Temperate Broadleaf & Mixed Forests,1841.74,32.025,37.633,0.628800024,0.576985425,4.962689324,49.73254525,161.5,1256.907396,136.6555557,934.344453,1046.359261,13494.39533,0.158413688,549.5705792,319.6943833,6.920230824,233.1172344,387.5699397,24.72149216,42.82142857,0.011142339,0,41.87679579,363.9603039,26.2400702,14.37634011,1.432580371
108,Malendiz Dagi,Turkey,Mountains,Temperate Broadleaf & Mixed Forests,1919.3,34.408,38.139,0.62782659,0.564274472,3,44.95278365,161,1117.8069,86.26896529,806.3862105,1488.710346,15529.78665,0.404146783,632.0812436,608.9046076,0.149589018,266.0472081,334.250483,20.28995157,24.05172414,0.004636993,0.099612812,31.95184345,373.3467198,28.00515487,14.70538543,0.724963043
109,Erciyas Dagi,Turkey,Mountains,Temperate Broadleaf & Mixed Forests,1174.64,35.421,38.556,0.651579274,0.595067456,3.003436426,45.47250859,163.5,1301.311106,139.6722228,1167.300013,2010.477776,13774.60248,0.138999645,2233.930918,1666.805216,0.043554072,308.7879639,374.365743,24.04602235,25.16666667,0.009566887,0.00546291,31.47092676,441.1674588,27.94585999,15.81797367,1.374556376
110,Ala Daglari,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",4218.24,35.244,37.722,0.751947467,0.689410457,4.111594203,47.79291465,168.7954545,463.4354844,99.14838674,326.6161297,531.9580638,4571.742931,0.150034482,1985.058141,998.6374118,10.10340113,244.1258538,355.6270156,32.06191092,28.54032258,0.096970414,0.000241507,45.02124607,590.6213402,26.67969623,18.50354153,1.463914976
111,Bolkar Daglari,Turkey,Mountains,"Mediterranean Forests, Woodlands & Scrub",11934.94,34.18,37.038,0.660995248,0.607332092,3.652705963,49.9704125,181.35,795.7902826,184.0765715,457.4394304,464.4262853,6304.296502,0.146008443,977.6712791,522.2749022,10.08067228,224.2367984,378.1176612,19.77352514,25.57386364,0.03512213,0.05680708,50.30353173,415.0611262,24.254793,18.07413367,1.33124186
112,Ilgaz Dalgari,Turkey,Mountains,Temperate Conifer Forests,7129.5,34.063,41.234,0.757712981,0.727034399,7.941672714,52.349873,148.3,611.2370401,26.5657407,1100.78982,905.9250009,9057.979664,0.084651961,3661.273337,2641.681671,6.173256526,505.3368967,596.7470664,64.50541385,78.53899083,0.342606605,0,41.66596241,772.9665252,27.64165594,16.98866007,1.974533204
113,Balaban Daglari,Turkey,Mountains,Temperate Broadleaf & Mixed Forests,1777.9,32.388,40.121,0.600777394,0.559114958,7.145501666,48.68308034,159.0526316,2034.838481,273.6423074,1146.850006,1392.076914,10968.87253,0.15902678,5641.647104,3492.644864,2.458594895,354.8936815,464.5064075,15.38926602,58.91346154,0.009235247,0,29.32159842,267.8615004,24.21710374,13.01441774,0.950155272
114,Koroglu Daglari,Turkey,Mountains,Temperate Conifer Forests,29680.99,32.308,40.607,0.721891935,0.681398755,7.947428597,52.99687782,154.3232323,644.5819379,65.51674004,1061.28304,896.8134389,11180.09268,0.154150675,4064.792511,2561.236812,3.099689588,444.6145021,541.9065407,47.2594527,70.65143172,0.269393056,0,39.21012642,584.8125593,27.84355016,13.65417601,1.207102518
115,Kuzey Anadolu Daglari / Pontus Mountains,Turkey,Mountains,Temperate Broadleaf & Mixed Forests,59585.85,37.246,41.035,0.737503604,0.689592425,7.690898808,50.26061516,134.2941176,648.7022806,142.147231,1625.763733,1226.909337,8332.999868,0.147078552,1500.611021,673.8715493,3.811657394,527.4451035,619.2277747,52.67213457,70.85705755,0.362445569,0.004951845,45.79576758,812.6520485,30.35375867,15.43381836,1.797396112
